0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,116.48,55.744,28.186,-197.83,12.425,-67.669,47.353,56.707,89.697,-10.311,71.936,59.93600000000001,5.5360000000000005,60.278,2.7987,42.537,-13.318,-2.1218,-9.8115,-20.673000000000002,-3.2680000000000002,5.2654,-16.605999999999998,-8.8649,-31.853,-0.9986299999999999,53.583,-14.012,-53.761,43.403,28.163,25.049,-26.63,-21.314,-67.00399999999999,-66.178,-15.897,48.608000000000004,5.7987,-23.634,37.399,-60.361000000000004,-19.85,-70.055,-15.702,-12.235,-20.418,4.5772,-10.610999999999999,5.1326,13.767999999999999,-27.346,-79.259,38.085,-21.947,34.705,-0.5784,-27.773000000000003,-16.957,1.0642,22.572,25.410999999999998,-21.447,-7.9455,9.328,15.103,-3.8916,-6.54,6.2632,14.2,12.323,-15.474,5.7358,-16.634,28.279,6.1191,45.724,8.6369,-31.033,-20.434,-19.045,-19.674,6.3446,34.923,18.113,51.192,7.454,22.249000000000002,-18.662,-9.1646,15.65,-19.609,37.468,-10.29,14.890999999999998,9.7993,-3.0415,-24.773000000000003,13.270999999999999,20.575,1.0789
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.08,91.37299999999999,-2.4479,-143.96,-31.388,-31.465,31.494,82.709,74.554,49.281000000000006,66.999,45.599,-2.9767,83.43700000000001,5.9342,-14.232999999999999,3.266,24.205,-10.857000000000001,-14.562999999999999,-19.246,-5.0668,-11.237,6.7537,6.6111,11.454,97.40700000000001,-3.6406,-40.348,-8.2709,37.828,16.012999999999998,-42.79600000000001,-20.258,-12.582,-32.738,-15.795,73.684,14.831,-32.048,35.128,-53.982,11.554,-57.316,-32.343,-26.641,-20.665,29.388,-29.835,5.0571,21.344,-47.665,-36.383,33.609,-38.893,10.762,-2.5534,-5.3525,-7.5469,-11.788,14.774000000000001,8.2384,-14.91,13.515999999999998,9.9218,23.618000000000002,-6.7854,14.968,16.067999999999998,34.400999999999996,15.838,-14.390999999999998,-9.275,-38.678000000000004,44.81100000000001,-17.447,33.145,1.3086,-31.784000000000002,-33.704,-45.771,-10.584000000000001,0.9260200000000001,21.061,23.268,15.229000000000001,-15.651,17.871,13.315,-2.5323,16.553,-28.724,4.6607,-34.928000000000004,-15.713,-2.5275,16.724,-8.2555,1.114,34.759,1.0789
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2008,87.056,83.883,-109.82,-94.296,15.599,43.5,78.567,42.595,55.165,18.551,-15.722000000000001,14.491,69.39699999999999,-30.822,-15.289000000000001,45.823,48.203,-3.8731,5.6973,-33.699,-4.2495,23.868000000000002,-6.2456,27.011,12.665,59.583999999999996,30.201999999999998,-8.1489,-9.5853,21.967,28.869,-77.167,-35.326,86.82600000000001,6.0596,-2.6805,17.195999999999998,18.191,-45.391000000000005,9.3661,-21.988000000000003,5.6262,-26.011,6.2361,-12.444,-5.1477,4.6968,-31.808000000000003,3.2697,-1.2379,2.6616,5.3803,34.795,-31.478,-20.069000000000003,-33.207,-27.089000000000002,-24.572,32.384,24.486,-9.9009,-19.631,29.229,21.795,11.164000000000001,-24.223000000000003,-7.8441,2.6630000000000003,27.353,17.948,-8.4003,-22.808000000000003,-63.449,45.483000000000004,-14.34,6.064,16.011,7.3652,-20.352999999999998,-49.971000000000004,9.154,-10.262,-11.755999999999998,28.164,20.291,-15.865,17.702,30.351,8.2807,20.896,-8.2405,-29.734,-45.31399999999999,-17.337,13.658,23.901,-7.593,-10.293,25.796999999999997,1.3619
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74.242,-28.325,158.02,-62.977,-183.83,55.174,-59.128,53.11,27.679000000000002,139.87,-40.665,-20.854,-38.294000000000004,54.963,-0.8769,-28.967,73.407,62.077,20.756,16.602,-29.68,-8.6843,-12.523,-6.199,50.903,54.993,6.6793,23.188000000000002,19.744,-41.068999999999996,58.313,3.8054,-64.96,-11.722999999999999,67.417,-25.421,34.449,-11.937999999999999,32.952,-17.016,32.515,4.5407,-7.0723,-35.668,17.549,0.8862899999999999,-14.465,-3.2782,-24.221,-12.929,3.4241,58.036,56.148999999999994,4.1966,3.6569,-70.392,-71.608,-44.016999999999996,-15.592,12.939,24.128,-33.159,-16.98,-3.0751,16.521,24.674,2.6749,-31.465999999999998,-3.9874,1.6591,40.519,3.2889999999999997,-51.29,-41.757,23.587,15.099,-10.575999999999999,3.5388,5.981,-43.48,-30.499000000000002,9.706,-14.603,-29.375999999999998,20.279,12.319,9.1123,13.94,-1.1011,15.205,28.543000000000003,20.535,-26.183000000000003,-44.089,-5.5401,29.4,7.0691,-12.912,-12.789000000000001,21.393,1.2743
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-83.274,-7.6629,242.84,3.2027,-168.73,83.792,-48.526,67.009,-47.894,122.5,-53.118,-30.589000000000002,-1.5138,-19.055,-7.4667,-0.33613000000000004,53.552,47.443000000000005,-16.329,-8.1644,-4.7816,-4.9773,-6.3227,51.59,57.646,11.767999999999999,-21.25,23.349,20.331,27.266,54.376999999999995,21.971999999999998,0.70173,27.513,56.222,-43.86600000000001,-5.2527,-18.884,22.471,-0.90176,-14.514000000000001,40.145,-31.118000000000002,-32.205,7.416,17.104,-19.766,1.1715,-5.8071,-12.692,35.684,86.211,46.431999999999995,-0.1513,-12.407,-22.759,-55.553000000000004,-30.156,-12.755,33.368,8.3609,-1.1534,-17.016,-18.55,1.7242,33.909,30.815,-73.947,20.944000000000003,-6.8784,39.034,16.208,-23.723000000000003,-8.6287,2.6285,11.76,-5.0574,-5.3691,-19.076,-5.9373,-13.502,26.353,-39.986999999999995,-33.577,3.5426,29.201,5.4967,4.0863,-16.761,-5.3501,10.909,5.4656,4.1179,-10.457,14.332,3.7783,-22.569000000000003,8.4285,-22.998,27.284000000000002,1.2042
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.167,44.955,130.54,30.816,-99.671,137.16,-87.729,63.083,-41.626999999999995,67.90100000000001,-41.43,-8.165,-10.142999999999999,-34.178000000000004,32.601,-34.948,18.77,29.155,-18.887999999999998,-5.9228,35.306,-70.89699999999999,-35.049,66.296,-0.83924,-13.630999999999998,-27.199,-7.834,19.941,-26.283,2.9757,30.055,37.330999999999996,28.531,11.195,-57.643,-43.718999999999994,24.364,15.213,-11.747,-27.128,10.978,-29.726999999999997,-42.669,-59.74,17.051,-15.415999999999999,9.674,-6.7818,11.622,32.247,39.266,46.701,4.203,3.2655,8.3806,-22.061999999999998,-24.798000000000002,0.37554,-23.531,-7.9243,-6.0719,-2.319,-31.63,-16.055999999999997,28.324,70.367,-42.254,38.946999999999996,-5.4033,35.938,16.906,-33.111,-9.2011,16.65,-17.455,6.3293,-0.8754799999999999,-22.35,-33.367,-19.003,-0.53857,-28.427,-49.967,0.6134,8.4718,10.718,4.7919,-12.899000000000001,-30.79,-0.51275,-11.698,8.947000000000001,-12.644,18.336,-20.33,-7.3399,8.3667,-27.267,33.494,1.2403
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.716,177.69,68.197,53.685,32.26,169.93,-64.279,94.681,-118.58,37.471,16.032,-5.7018,61.066,-79.718,9.2571,-71.88600000000001,29.648000000000003,-12.258,-32.169000000000004,-16.18,46.394,-65.098,5.3531,38.516999999999996,-14.213,-66.365,-17.921,-21.944000000000003,3.1427,-12.202,30.235,22.208000000000002,52.496,20.873,59.347,-32.08,-50.608000000000004,46.541000000000004,-0.9631799999999999,-26.628,-51.82,-4.075,-43.61,2.0804,-64.35300000000001,-23.467,33.36,4.2607,21.134,-18.136,39.878,-16.381,44.033,25.569000000000003,-33.373000000000005,13.86,9.3969,-25.541,-25.476999999999997,2.7746,4.2533,9.5514,28.234,-17.504,-0.7129300000000001,-28.646,64.268,-2.6815,53.111000000000004,-6.7378,24.91,6.3386,-10.735999999999999,-24.543000000000003,31.785,-32.121,7.2277,-11.812999999999999,-22.401999999999997,-26.668000000000003,-24.044,25.051,-48.285,-30.958000000000002,1.2149,4.4878,18.658,-1.3151,1.1803,-45.964,-20.764,-6.9398,1.0716,-8.5601,-25.791,-16.227,15.444,-1.3355,-24.04,38.115,1.1367
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,46.691,196.23,-31.459,105.36,59.233999999999995,134.12,-105.58,49.736000000000004,-115.48,-24.072,-7.7924,-0.68547,4.9654,-61.494,39.57,-81.672,-18.974,-29.729,15.434000000000001,-34.62,-16.788,-21.268,38.649,-2.0337,-37.559,-24.000999999999998,-73.538,-55.331,11.421,-28.485,27.789,-0.16388,-14.527999999999999,-4.112,2.137,-40.027,-54.232,13.345,35.842,-30.6,-11.578,-35.497,-45.011,7.0478,-44.095,-31.7,41.062,-33.358000000000004,20.829,-21.03,-0.94555,-52.808,38.605,-19.054000000000002,1.5856,4.2766,-6.1427,-2.2691,-21.171,17.68,-9.2207,5.5898,27.396,-1.5353,8.7033,-49.592,47.696000000000005,-14.472000000000001,17.708,-12.495,-2.4862,4.0695,26.807,-25.175,33.887,-13.527000000000001,8.9728,11.265999999999998,40.786,-35.454,-30.248,23.159000000000002,-53.48,-10.135,2.4378,-3.0694,6.0659,16.668,-31.333000000000002,-46.912,-33.357,-33.818000000000005,27.366,-13.679,-24.461,9.7268,6.0013,3.8899,7.5843,-7.093,1.0836
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-33.856,63.559,62.778999999999996,153.38,60.87,85.984,-140.53,-25.334,-99.33,102.3,-37.544000000000004,-9.4527,11.635,-86.075,-3.0439,-51.379,-18.211,-54.693999999999996,15.811,-18.4,6.5763,56.958999999999996,54.964,-18.827,17.962,-12.24,-23.456999999999997,-14.755,-27.723000000000003,-18.963,45.916000000000004,-56.082,-28.318,20.415,-16.773,-64.148,-11.468,18.436,-22.397,-25.656,18.907,-36.798,-63.003,20.009,-2.8268,-28.101999999999997,20.29,5.1249,2.2163,-12.3,38.227,-30.878,49.05,-38.309,-12.007,10.472999999999999,-2.8154,35.185,-42.049,30.616999999999997,-53.316,-1.7157,19.468,17.433,-0.095183,-48.163000000000004,25.333000000000002,-21.555,21.879,-46.291000000000004,-14.833,-8.962,32.510999999999996,-9.8715,32.789,32.038000000000004,-21.355,-36.556999999999995,7.85,-32.885,-18.916,33.125,-52.275,-3.5601,14.455,4.6458,6.8237,-7.3457,-36.551,-29.340999999999998,-36.921,-12.522,45.165,21.264,-31.455,-17.464000000000002,-20.313,1.3276,45.54,-4.3792,1.0315
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.877,21.568,192.93,213.35,13.53,-53.434,-133.19,-101.5,-116.71,54.18,-93.529,0.78175,-37.646,-44.159,13.027000000000001,-62.772,-70.869,-50.08,-29.969,-22.961,-3.3065,42.441,31.021,27.64,46.262,30.825,-26.791,-46.83,-35.421,-29.275,37.993,-46.843999999999994,-36.927,15.091,-36.724000000000004,-44.891999999999996,-32.828,10.158999999999999,6.6739,19.294,31.444000000000003,-17.61,-48.849,-24.044,5.8665,-8.1628,3.989,22.565,-12.081,23.101999999999997,21.831,-33.763000000000005,41.248999999999995,-34.574,-8.8871,7.577000000000001,-24.95,26.115,-11.669,14.765999999999998,-46.743,-2.4916,15.134,16.866,-8.3527,-10.214,19.102,-37.998000000000005,-4.7637,-27.396,-15.936,-5.0158,10.062999999999999,-5.2139999999999995,3.5862,3.2136,-29.021,-11.635,30.557,-21.651,4.3469999999999995,26.388,-30.136999999999997,20.864,-2.246,14.125,-15.732999999999999,-16.945999999999998,-39.477,-22.993000000000002,-32.303000000000004,-17.629,31.555,28.758000000000003,-18.771,-18.105999999999998,-19.609,-18.464000000000002,36.33,-9.2345,1.1066
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-31.39,-111.78,220.86,229.32,64.17,-79.998,-33.836999999999996,-130.53,-75.15,49.003,-68.518,19.0,27.372,21.319000000000003,-47.067,23.73,-20.424,-77.594,-66.32,-19.288,49.948,-28.789,37.388000000000005,22.648000000000003,89.914,-51.18,-33.786,-34.748000000000005,-83.29700000000001,-56.166000000000004,37.226,-54.104,-6.268,-25.570999999999998,-5.553999999999999,-37.425,-19.271,14.911,-52.611000000000004,-0.59704,55.681000000000004,-4.784,-35.446999999999996,-71.406,13.602,6.1353,13.311,27.925,-14.585,40.31,-7.6478,-14.323,20.963,9.9792,-2.7569999999999997,1.3633,-8.5369,-21.418000000000003,-38.428000000000004,-5.75,-3.0397,-11.222000000000001,-2.5429,-8.6357,1.7713,-6.8062,14.956,-3.4761,1.3416,2.6403,-44.831,-26.809,-16.749000000000002,-25.753,-4.5805,-5.6899,-32.201,-17.209,5.8613,-15.186,-4.5495,3.5460000000000003,-2.4333,12.347000000000001,30.669,-9.7712,-36.063,-30.147,-2.6422,-9.2247,2.1667,15.23,-29.384,11.887,4.3628,-17.565,14.452,-24.639,37.039,0.38269000000000003,1.0409
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-108.97,34.601,142.49,286.11,45.022,-24.973000000000003,21.621,-107.0,-186.13,62.461000000000006,-8.25,14.152999999999999,26.545,-8.979,-27.565,-35.953,-10.744000000000002,-57.951,-66.669,-8.1796,-19.65,-8.4553,62.317,114.81,113.0,-10.754000000000001,-82.53,-60.43,-59.393,-16.218,74.90100000000001,-27.605,27.570999999999998,-38.753,12.883,-28.455,-59.574,5.9155,25.921,28.379,41.809,-37.617,-10.099,-114.58,35.132,-7.917000000000001,6.8094,-15.705,23.999000000000002,50.324,-27.361,-18.448,-4.8826,10.064,-39.36,3.2889999999999997,-29.627,-24.041,-23.837,-8.0847,65.247,-9.0239,-9.033,-27.345,-8.1754,6.4216,-38.319,11.456,-1.9681,36.02,-53.418,-45.901,-9.0664,-16.608,-17.121,-28.804000000000002,-21.997,-15.913,14.225999999999999,9.7579,-8.1789,11.780999999999999,-6.0722,48.915,31.034000000000002,-22.671,-32.323,-3.6229,0.28798,-38.333,21.831999999999997,-12.279000000000002,-18.405,10.78,13.390999999999998,9.6828,25.311999999999998,4.3451,28.910999999999998,-2.6952,0.92616
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-62.34,63.869,-9.9269,326.31,39.053000000000004,46.692,128.03,-154.28,-122.86,59.67100000000001,36.294000000000004,12.515,40.673,-5.8005,-30.276,33.931,-0.21921,-42.185,-7.5602,7.5509,-30.774,-22.009,96.73,70.592,69.76100000000001,-54.131,-85.88,-22.178,-17.774,-21.329,68.46600000000001,-22.416,37.919000000000004,-52.091,20.694000000000003,-42.983000000000004,-28.085,-14.421,-14.138,25.991,55.684,-25.068,11.892000000000001,-59.331,11.207,12.999,31.214000000000002,-14.605,16.698,39.62,-23.487,5.8745,21.048000000000002,13.007,-13.505999999999998,2.035,-20.694000000000003,3.568,-34.098,6.7335,27.721999999999998,-6.3646,-28.919,-23.883000000000003,3.5810000000000004,12.944,-10.88,1.4240000000000002,-6.6354,25.951,-65.585,-31.921,-11.046,-12.075,-8.8492,-27.428,-17.145,-12.776,0.9503,12.047,0.19972,0.43345,-15.005,14.673,41.348,-37.088,-10.141,-4.8336,21.178,-18.457,20.149,-28.105999999999998,-38.086999999999996,-2.4552,19.836,-3.0444,33.152,15.718,12.5,-7.7039,0.92616
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-137.02,160.71,-102.69,349.55,-93.898,77.574,90.48899999999999,-184.34,-105.3,150.86,24.233,-19.655,-35.739000000000004,-8.3972,-24.35,-48.398999999999994,-6.4772,40.255,27.064,89.354,-58.464,47.118,77.979,54.756,44.662,51.33,-91.366,6.25,9.0131,-37.775999999999996,93.665,-24.078000000000003,8.3505,-14.831,65.613,-8.0746,-31.419,15.57,9.558,48.61,33.650999999999996,-26.815,11.800999999999998,27.07,21.346999999999998,8.1736,-1.5299,40.172,18.364,41.031000000000006,11.130999999999998,3.8886,9.5871,17.301,3.4643,12.887,-10.322000000000001,31.8,3.8683,-24.328000000000003,14.15,-14.815,-17.408,-20.541999999999998,16.393,27.846,-18.852999999999998,5.1646,-13.389000000000001,3.1798,-15.664000000000001,-30.081,-26.548000000000002,40.968999999999994,14.367,-20.594,9.0218,-26.311999999999998,-22.666999999999998,-5.6269,11.302999999999999,12.079,-7.5257,17.367,1.6068,-35.348,30.421999999999997,-0.98161,8.3203,-17.302,38.563,-38.359,2.8286,30.848000000000003,3.7411,-15.837,34.164,-2.3497,5.6487,25.025,1.015
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.20399999999999,111.71,26.191999999999997,412.16,-69.508,36.012,94.876,-232.66,-176.54,60.187,-14.843,11.034,-23.789,19.785,-28.861,-13.79,-95.435,20.323,4.3067,84.818,-92.427,-79.021,85.527,-19.65,-42.485,39.832,-198.84,32.938,2.8403,-38.051,100.97,-27.362,-52.315,-19.22,112.54,4.5479,-11.218,16.176,-17.665,-13.186,55.136,10.312000000000001,-39.185,41.696999999999996,18.927,51.369,-26.879,37.063,-40.858000000000004,26.383000000000003,-7.7518,50.372,20.342,-3.5173,11.295,-30.256999999999998,-1.4478,-4.8958,22.713,1.7112,3.9033,6.6722,-19.879,-38.172,21.101999999999997,37.696,-18.192,-10.731,-41.619,-0.21325999999999998,26.054000000000002,31.206999999999997,-48.781000000000006,13.662,-8.1574,-17.021,1.4093,5.49,9.8941,-4.316,-3.6193,-1.5655,12.079,-6.6136,16.024,-19.413,-3.8581,14.165,8.1555,7.2092,17.525,-38.604,-0.10377,3.0775,-25.291,-4.6128,1.7773,-15.184000000000001,4.2531,14.147,1.0521
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-98.91,-14.231,87.301,410.62,-36.04,13.690999999999999,66.683,-174.48,-147.42,-2.4844,-9.2439,-39.893,-32.900999999999996,34.306,-29.410999999999998,-17.444000000000003,-28.651999999999997,-9.9566,-55.598,57.82899999999999,-25.549,-20.208,38.304,25.909000000000002,7.0285,55.583999999999996,-142.81,-6.8029,-4.2955,-87.04899999999999,90.262,-35.429,-11.969000000000001,1.4313,84.381,36.111999999999995,-14.617,14.22,-6.231,-5.4881,34.439,29.87,-3.821,13.497,5.4668,14.567,-7.6965,18.053,1.9817,64.506,-2.4386,18.317,12.229000000000001,-16.562,20.843000000000004,-3.9874,20.406,3.0746,17.554000000000002,-20.584,8.2886,-2.7006,-24.206999999999997,-38.964,14.068,-1.574,-45.581,30.487,-19.315,-5.7594,9.4499,16.525,-43.794,41.448,-29.218000000000004,26.015,11.659,-4.2364,7.6578,-24.709,22.886999999999997,-10.113,21.351,-14.944,-0.8615299999999999,-28.338,-16.422,20.192999999999998,-3.1775,-22.963,10.637,-33.222,-2.3096,31.878,14.669,-13.048,-8.7191,24.116999999999997,16.218,29.31,1.0676
